transportador_codigo,tabela_nome,validade_inicio,validade_fim,tarifa_codigo,cidade_ibge,prazo_entrega_dias
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1701101,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1701051,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1701002,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1700707,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1720150,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1720101,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1720002,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1719004,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1718907,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1718899,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1718881,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1718865,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1718840,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1718808,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1718758,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1718709,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1718659,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1718550,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1718501,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1718451,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1718402,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1718303,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1718204,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1718006,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1717909,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1717800,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1717503,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1717206,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1717008,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1716653,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1716604,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1716505,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1716307,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1716208,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1716109,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1715754,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1715705,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1715507,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1715259,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1715150,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1715101,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1715002,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1714880,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1714302,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1714203,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1713957,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1713809,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1713700,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1713601,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1713304,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1713205,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1712801,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1712702,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1712504,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1712454,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1712405,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1712157,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1712009,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1711951,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1711902,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1711803,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1711506,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1711100,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1722107,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1722107,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1722081,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1721307,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1721257,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1721208,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1721109,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1720978,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1720937,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1720903,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1720853,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1720804,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1720655,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1720309,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1720259,8
0001,Tabela de frete (0001 - Kamer),01/03/2022,31/12/2099,TAR0021,1720200,8
